item_index,step_num,question_type,question,answer,answer_binary,subject,title,num_steps
182,3,question_interaction_1,Is the Doctor wearing eyebrow piercings pointing an accusatory finger at the other with the Doctor wearing Winter gloves?,no,0,Doctor,,6
182,3,question_interaction_2,Is the Doctor is sad having conversations with the Doctor is serene?,no,0,Doctor,,6
182,4,question_attr_1,Is there a Doctor wearing eyebrow piercings?,no,0,Doctor,,6
182,4,question_attr_2,Is there a Doctor wearing Winter gloves?,no,0,Doctor,,6
182,4,question_attr_3,Is there a Doctor is sad?,no,0,Doctor,,6
182,4,question_attr_4,Is there a Doctor is serene?,no,0,Doctor,,6
182,4,question_count,Are there four Doctors?,no,0,Doctor,,6
182,4,question_interaction_1,Is the Doctor wearing eyebrow piercings pointing an accusatory finger at the other with the Doctor wearing Winter gloves?,no,0,Doctor,,6
182,4,question_interaction_2,Is the Doctor is sad having conversations with the Doctor is serene?,no,0,Doctor,,6
184,1,question_attr_1,Is there a Surgeon wearing lip piercings?,yes,1,Surgeon,,6
184,1,question_attr_2,Is there a Surgeon is bored?,no,0,Surgeon,,6
184,1,question_attr_3,Is there a Surgeon with backpack in hand?,no,0,Surgeon,,6
184,1,question_attr_4,Is there a Surgeon with a beard?,no,0,Surgeon,,6
184,1,question_count,Are there four Surgeons?,no,0,Surgeon,,6
184,1,question_interaction_1,Is the Surgeon wearing lip piercings shaking hands with the Surgeon is bored?,no,0,Surgeon,,6
184,1,question_interaction_2,Is the Surgeon with backpack in hand taking a pulse with the Surgeon with a beard?,no,0,Surgeon,,6
184,2,question_attr_1,Is there a Surgeon wearing lip piercings?,no,0,Surgeon,,6
184,2,question_attr_2,Is there a Surgeon is bored?,no,0,Surgeon,,6
184,2,question_attr_3,Is there a Surgeon with backpack in hand?,no,0,Surgeon,,6
184,2,question_attr_4,Is there a Surgeon with a beard?,no,0,Surgeon,,6
184,2,question_count,Are there four Surgeons?,no,0,Surgeon,,6
184,2,question_interaction_1,Is the Surgeon wearing lip piercings shaking hands with the Surgeon is bored?,no,0,Surgeon,,6
184,2,question_interaction_2,Is the Surgeon with backpack in hand taking a pulse with the Surgeon with a beard?,no,0,Surgeon,,6
184,3,question_attr_1,Is there a Surgeon wearing lip piercings?,no,0,Surgeon,,6
184,3,question_attr_2,Is there a Surgeon is bored?,no,0,Surgeon,,6
184,3,question_attr_3,Is there a Surgeon with backpack in hand?,yes,1,Surgeon,,6
184,3,question_attr_4,Is there a Surgeon with a beard?,no,0,Surgeon,,6
184,3,question_count,Are there four Surgeons?,no,0,Surgeon,,6
184,3,question_interaction_1,Is the Surgeon wearing lip piercings shaking hands with the Surgeon is bored?,no,0,Surgeon,,6
184,3,question_interaction_2,Is the Surgeon with backpack in hand taking a pulse with the Surgeon with a beard?,no,0,Surgeon,,6
184,4,question_attr_1,Is there a Surgeon wearing lip piercings?,no,0,Surgeon,,6
184,4,question_attr_2,Is there a Surgeon is bored?,no,0,Surgeon,,6
184,4,question_attr_3,Is there a Surgeon with backpack in hand?,yes,1,Surgeon,,6
184,4,question_attr_4,Is there a Surgeon with a beard?,no,0,Surgeon,,6
184,4,question_count,Are there four Surgeons?,no,0,Surgeon,,6
184,4,question_interaction_1,Is the Surgeon wearing lip piercings shaking hands with the Surgeon is bored?,no,0,Surgeon,,6
184,4,question_interaction_2,Is the Surgeon with backpack in hand taking a pulse with the Surgeon with a beard?,no,0,Surgeon,,6
185,1,question_attr_1,Is there a Pharmacist is content?,no,0,Pharmacist,,6
185,1,question_attr_2,Is there a Pharmacist is confused?,no,0,Pharmacist,,6
185,1,question_attr_3,Is there a Pharmacist with Black hair?,no,0,Pharmacist,,6
185,1,question_attr_4,Is there a Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,1,question_count,Are there four Pharmacists?,no,0,Pharmacist,,6
185,1,question_interaction_1,Is the Pharmacist is content high-fiving with the Pharmacist is confused?,no,0,Pharmacist,,6
185,1,question_interaction_2,Is the Pharmacist with Black hair pointing an accusatory finger at each other with the Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,2,question_attr_1,Is there a Pharmacist is content?,yes,1,Pharmacist,,6
185,2,question_attr_2,Is there a Pharmacist is confused?,no,0,Pharmacist,,6
185,2,question_attr_3,Is there a Pharmacist with Black hair?,yes,1,Pharmacist,,6
185,2,question_attr_4,Is there a Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,2,question_count,Are there four Pharmacists?,no,0,Pharmacist,,6
185,2,question_interaction_1,Is the Pharmacist is content high-fiving with the Pharmacist is confused?,no,0,Pharmacist,,6
185,2,question_interaction_2,Is the Pharmacist with Black hair pointing an accusatory finger at each other with the Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,3,question_attr_1,Is there a Pharmacist is content?,yes,1,Pharmacist,,6
185,3,question_attr_2,Is there a Pharmacist is confused?,no,0,Pharmacist,,6
185,3,question_attr_3,Is there a Pharmacist with Black hair?,yes,1,Pharmacist,,6
185,3,question_attr_4,Is there a Pharmacist wearing Winter gloves?,yes,1,Pharmacist,,6
185,3,question_count,Are there four Pharmacists?,no,0,Pharmacist,,6
185,3,question_interaction_1,Is the Pharmacist is content high-fiving with the Pharmacist is confused?,no,0,Pharmacist,,6
185,3,question_interaction_2,Is the Pharmacist with Black hair pointing an accusatory finger at each other with the Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,4,question_attr_1,Is there a Pharmacist is content?,yes,1,Pharmacist,,6
185,4,question_attr_2,Is there a Pharmacist is confused?,no,0,Pharmacist,,6
185,4,question_attr_3,Is there a Pharmacist with Black hair?,yes,1,Pharmacist,,6
185,4,question_attr_4,Is there a Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
185,4,question_count,Are there four Pharmacists?,no,0,Pharmacist,,6
185,4,question_interaction_1,Is the Pharmacist is content high-fiving with the Pharmacist is confused?,no,0,Pharmacist,,6
185,4,question_interaction_2,Is the Pharmacist with Black hair pointing an accusatory finger at each other with the Pharmacist wearing Winter gloves?,no,0,Pharmacist,,6
187,1,question_attr_1,Is there a Soldier with water bottle in hand?,no,0,Soldier (Army),,6
187,1,question_attr_2,Is there a Soldier is confused?,no,0,Soldier (Army),,6
187,1,question_attr_3,Is there a Soldier wearing bracelet?,yes,1,Soldier (Army),,6
187,1,question_attr_4,Is there a Soldier wearing sunglasses?,yes,1,Soldier (Army),,6
187,1,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
187,1,question_interaction_1,Is the Soldier with water bottle in hand kneeling before the Soldier is confused?,no,0,Soldier (Army),,6
187,1,question_interaction_2,"Is the Soldier wearing bracelet assembling something, reading instructions together with the Soldier wearing sunglasses?",no,0,Soldier (Army),,6
187,2,question_attr_1,Is there a Soldier with water bottle in hand?,yes,1,Soldier (Army),,6
187,2,question_attr_2,Is there a Soldier is confused?,no,0,Soldier (Army),,6
187,2,question_attr_3,Is there a Soldier wearing bracelet?,no,0,Soldier (Army),,6
187,2,question_attr_4,Is there a Soldier wearing sunglasses?,no,0,Soldier (Army),,6
187,2,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
187,2,question_interaction_1,Is the Soldier with water bottle in hand kneeling before the Soldier is confused?,no,0,Soldier (Army),,6
187,2,question_interaction_2,"Is the Soldier wearing bracelet assembling something, reading instructions together with the Soldier wearing sunglasses?",no,0,Soldier (Army),,6
187,3,question_attr_1,Is there a Soldier with water bottle in hand?,yes,1,Soldier (Army),,6
187,3,question_attr_2,Is there a Soldier is confused?,no,0,Soldier (Army),,6
187,3,question_attr_3,Is there a Soldier wearing bracelet?,no,0,Soldier (Army),,6
187,3,question_attr_4,Is there a Soldier wearing sunglasses?,yes,1,Soldier (Army),,6
187,3,question_count,Are there four Soldiers?,yes,1,Soldier (Army),,6
187,3,question_interaction_1,Is the Soldier with water bottle in hand kneeling before the Soldier is confused?,no,0,Soldier (Army),,6
187,3,question_interaction_2,"Is the Soldier wearing bracelet assembling something, reading instructions together with the Soldier wearing sunglasses?",no,0,Soldier (Army),,6
187,4,question_attr_1,Is there a Soldier with water bottle in hand?,yes,1,Soldier (Army),,6
187,4,question_attr_2,Is there a Soldier is confused?,no,0,Soldier (Army),,6
187,4,question_attr_3,Is there a Soldier wearing bracelet?,no,0,Soldier (Army),,6
187,4,question_attr_4,Is there a Soldier wearing sunglasses?,yes,1,Soldier (Army),,6
187,4,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
187,4,question_interaction_1,Is the Soldier with water bottle in hand kneeling before the Soldier is confused?,no,0,Soldier (Army),,6
187,4,question_interaction_2,"Is the Soldier wearing bracelet assembling something, reading instructions together with the Soldier wearing sunglasses?",no,0,Soldier (Army),,6
191,1,question_attr_1,Is there a State Park Ranger with water bottle in hand?,no,0,State Park Ranger,,6
191,1,question_attr_2,Is there a State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,1,question_attr_3,Is there a State Park Ranger is Happy?,no,0,State Park Ranger,,6
191,1,question_attr_4,Is there a State Park Ranger is serious?,no,0,State Park Ranger,,6
191,1,question_count,Are there four State Park Rangers?,no,0,State Park Ranger,,6
191,1,question_interaction_1,Is the State Park Ranger with water bottle in hand pouring the other a cup of tea or coffee with the State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,1,question_interaction_2,Is the State Park Ranger is Happy whispering a secret into the other's ear with the State Park Ranger is serious?,no,0,State Park Ranger,,6
191,2,question_attr_1,Is there a State Park Ranger with water bottle in hand?,no,0,State Park Ranger,,6
191,2,question_attr_2,Is there a State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,2,question_attr_3,Is there a State Park Ranger is Happy?,no,0,State Park Ranger,,6
191,2,question_attr_4,Is there a State Park Ranger is serious?,yes,1,State Park Ranger,,6
191,2,question_count,Are there four State Park Rangers?,no,0,State Park Ranger,,6
191,2,question_interaction_1,Is the State Park Ranger with water bottle in hand pouring the other a cup of tea or coffee with the State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,2,question_interaction_2,Is the State Park Ranger is Happy whispering a secret into the other's ear with the State Park Ranger is serious?,no,0,State Park Ranger,,6
191,3,question_attr_1,Is there a State Park Ranger with water bottle in hand?,no,0,State Park Ranger,,6
191,3,question_attr_2,Is there a State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,3,question_attr_3,Is there a State Park Ranger is Happy?,yes,1,State Park Ranger,,6
191,3,question_attr_4,Is there a State Park Ranger is serious?,yes,1,State Park Ranger,,6
191,3,question_count,Are there four State Park Rangers?,no,0,State Park Ranger,,6
191,3,question_interaction_1,Is the State Park Ranger with water bottle in hand pouring the other a cup of tea or coffee with the State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,3,question_interaction_2,Is the State Park Ranger is Happy whispering a secret into the other's ear with the State Park Ranger is serious?,no,0,State Park Ranger,,6
191,4,question_attr_1,Is there a State Park Ranger with water bottle in hand?,no,0,State Park Ranger,,6
191,4,question_attr_2,Is there a State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,4,question_attr_3,Is there a State Park Ranger is Happy?,yes,1,State Park Ranger,,6
191,4,question_attr_4,Is there a State Park Ranger is serious?,yes,1,State Park Ranger,,6
191,4,question_count,Are there four State Park Rangers?,no,0,State Park Ranger,,6
191,4,question_interaction_1,Is the State Park Ranger with water bottle in hand pouring the other a cup of tea or coffee with the State Park Ranger with shaved head?,no,0,State Park Ranger,,6
191,4,question_interaction_2,Is the State Park Ranger is Happy whispering a secret into the other's ear with the State Park Ranger is serious?,no,0,State Park Ranger,,6
194,1,question_attr_1,Is there a Firefighter is excited?,no,0,Firefighter,,6
194,1,question_attr_2,Is there a Firefighter with tablet in hand?,no,0,Firefighter,,6
194,1,question_attr_3,Is there a Firefighter with hazel eyes?,no,0,Firefighter,,6
194,1,question_attr_4,Is there a Firefighter wearing sunglasses?,no,0,Firefighter,,6
194,1,question_count,Are there four Firefighters?,no,0,Firefighter,,6
194,1,question_interaction_1,Is the Firefighter is excited one person crossing their arms and glaring while the other tries to talk with the Firefighter with tablet in hand?,no,0,Firefighter,,6
194,1,question_interaction_2,Is the Firefighter with hazel eyes looking at the same phone or tablet screen with the Firefighter wearing sunglasses?,no,0,Firefighter,,6
194,2,question_attr_1,Is there a Firefighter is excited?,no,0,Firefighter,,6
194,2,question_attr_2,Is there a Firefighter with tablet in hand?,no,0,Firefighter,,6
194,2,question_attr_3,Is there a Firefighter with hazel eyes?,no,0,Firefighter,,6
194,2,question_attr_4,Is there a Firefighter wearing sunglasses?,no,0,Firefighter,,6
194,2,question_count,Are there four Firefighters?,no,0,Firefighter,,6
194,2,question_interaction_1,Is the Firefighter is excited one person crossing their arms and glaring while the other tries to talk with the Firefighter with tablet in hand?,no,0,Firefighter,,6
194,2,question_interaction_2,Is the Firefighter with hazel eyes looking at the same phone or tablet screen with the Firefighter wearing sunglasses?,no,0,Firefighter,,6
194,3,question_attr_1,Is there a Firefighter is excited?,no,0,Firefighter,,6
194,3,question_attr_2,Is there a Firefighter with tablet in hand?,no,0,Firefighter,,6
194,3,question_attr_3,Is there a Firefighter with hazel eyes?,no,0,Firefighter,,6
194,3,question_attr_4,Is there a Firefighter wearing sunglasses?,yes,1,Firefighter,,6
194,3,question_count,Are there four Firefighters?,no,0,Firefighter,,6
194,3,question_interaction_1,Is the Firefighter is excited one person crossing their arms and glaring while the other tries to talk with the Firefighter with tablet in hand?,no,0,Firefighter,,6
194,3,question_interaction_2,Is the Firefighter with hazel eyes looking at the same phone or tablet screen with the Firefighter wearing sunglasses?,no,0,Firefighter,,6
194,4,question_attr_1,Is there a Firefighter is excited?,no,0,Firefighter,,6
194,4,question_attr_2,Is there a Firefighter with tablet in hand?,yes,1,Firefighter,,6
194,4,question_attr_3,Is there a Firefighter with hazel eyes?,no,0,Firefighter,,6
194,4,question_attr_4,Is there a Firefighter wearing sunglasses?,yes,1,Firefighter,,6
194,4,question_count,Are there four Firefighters?,yes,1,Firefighter,,6
194,4,question_interaction_1,Is the Firefighter is excited one person crossing their arms and glaring while the other tries to talk with the Firefighter with tablet in hand?,no,0,Firefighter,,6
